fecha,bbox0,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox21,bbox22,bbox23,bbox24,bbox25,bbox26,bbox27,bbox28,bbox29,bbox30,bbox31,bbox32,bbox33,bbox34,bbox35,bbox36,bbox37,bbox38,bbox39,bbox40,bbox41,bbox42,bbox43,bbox44,bbox45,bbox46,bbox47,bbox48,bbox49,bbox50,bbox51,bbox52,bbox53,bbox54,bbox55,bbox56,bbox57,bbox58,bbox59,bbox60,bbox61,bbox62,bbox63,bbox64,bbox65,bbox66,bbox67,bbox68,bbox69,bbox70,bbox71,bbox72,bbox73,bbox74,bbox75,bbox76,bbox77,bbox78,bbox79,bbox80,bbox81,bbox82,bbox83,bbox84,bbox85,bbox86,bbox87,bbox88,bbox89,bbox90,bbox91,bbox92,bbox93,bbox94,bbox95,bbox96,bbox97,bbox98,bbox99,bbox100,bbox101,bbox102,bbox103,bbox104,bbox105,bbox106,bbox107,bbox108,bbox109,bbox110,bbox111,bbox112,bbox113,bbox114,bbox115,bbox116,bbox117,bbox118,bbox119,bbox120,bbox121,bbox122,bbox123,bbox124,bbox125,bbox126,bbox127,bbox128,bbox129,bbox130,bbox131,bbox132,bbox133,bbox134,bbox135,bbox136,bbox137,bbox138,bbox139,bbox140,bbox141,bbox142,bbox143,bbox144,bbox145,bbox146,bbox147,bbox148,bbox149,bbox150,bbox151,bbox152,bbox153,bbox154,bbox155,bbox156,bbox157,bbox158,bbox159,bbox160,bbox161,bbox162,bbox163,bbox164,bbox165,bbox166,bbox167,bbox168,bbox169,bbox170,bbox171,bbox172,bbox173,bbox174,bbox175,bbox176,bbox177,bbox178,bbox179,bbox180,bbox181,bbox182,bbox183,bbox184,bbox185,bbox186,bbox187,bbox188,bbox189,bbox190,bbox191,bbox192,bbox193,bbox194
2020-09-18,0,0,21,0,0,2,0,99,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,5,0,0,0,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,1,0,0,0,3,9,1,6,2,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,44,5,0,10,0,3,0,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,9,0,0,1,0,36,7,1,0,0,0,0,40,0,0
2020-09-19,1,0,40,0,1,0,0,89,1,1,0,0,1,0,0,30,0,0,1,0,0,0,0,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,1,2,0,1,2,0,12,0,0,0,0,6,20,0,5,4,0,0,0,0,0,4,0,1,0,0,1,3,0,1,0,1,1,0,0,2,0,0,4,0,0,3,2,0,0,1,0,0,0,50,8,0,17,0,33,0,0,14,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,0,14,0,0,0,0,35,13,0,0,0,0,0,41,0,0
2020-09-20,2,0,32,1,0,0,0,73,0,2,0,0,2,0,0,31,0,1,0,0,0,0,0,3,2,0,0,11,0,1,0,0,0,0,0,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,7,0,13,1,0,0,0,0,20,0,3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,41,5,1,8,0,10,0,0,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,42,8,0,0,0,0,1,35,0,0
2020-09-21,1,0,33,0,0,0,0,80,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,18,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,1,0,1,0,12,1,0,0,0,2,13,0,3,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,36,7,0,13,1,14,0,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,47,5,0,0,0,0,0,69,0,0
2020-09-22,2,0,36,0,0,0,0,83,0,5,0,0,2,0,0,13,1,1,0,0,0,1,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,2,0,0,6,0,12,0,0,0,0,3,10,0,2,1,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,47,9,0,16,0,11,0,0,5,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,0,0,0,41,4,0,0,0,0,1,57,0,0
2020-09-23,1,0,28,0,0,0,0,93,0,1,0,0,1,0,0,10,0,0,1,0,0,0,0,15,1,0,0,14,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,8,0,0,0,0,3,12,0,6,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,32,14,0,4,0,5,0,0,14,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,32,4,0,0,1,0,0,54,0,1
2020-09-24,2,0,26,0,0,0,0,74,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,9,0,18,0,0,0,0,7,20,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,63,5,0,0,1,13,0,1,4,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,19,0,1,1,0,29,7,0,0,0,0,0,43,0,0
2020-09-25,2,0,27,0,0,0,0,95,0,2,0,0,0,1,0,12,0,0,0,0,0,1,0,5,0,0,0,10,2,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,13,0,0,1,0,6,13,0,2,8,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,24,19,0,4,0,12,0,0,6,0,0,0,8,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,16,1,0,1,0,22,18,0,1,0,0,0,37,0,0
2020-09-26,3,0,27,0,0,0,0,96,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,2,2,2,0,22,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,22,0,0,0,0,7,19,0,3,4,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,19,3,0,6,1,17,0,0,5,1,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,15,0,0,1,0,70,8,0,0,0,0,0,23,0,0
2020-09-27,1,0,17,0,0,0,0,76,0,1,0,0,4,0,1,13,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,2,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0,7,0,0,0,0,3,6,0,9,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,49,13,0,13,0,4,0,0,5,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,25,0,0,0,0,42,6,0,1,1,0,0,51,0,0
2020-09-28,2,0,35,0,0,0,0,70,1,1,0,0,2,0,0,17,0,0,0,0,1,0,0,11,2,0,0,14,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,12,0,0,0,0,2,23,0,6,8,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,55,9,1,10,0,9,0,0,9,0,0,0,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,34,4,0,0,0,0,0,16,0,0
2020-09-29,1,0,23,0,0,0,0,75,2,1,0,0,1,0,0,18,0,0,0,0,0,0,0,3,1,0,0,18,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,1,1,8,0,9,0,0,0,0,2,15,0,7,2,0,0,0,0,0,0,1,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,1,0,0,53,3,0,11,0,4,0,0,11,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,7,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13,0,0,0,0,28,8,0,0,0,0,1,35,0,0
2020-09-30,2,0,18,0,0,0,0,61,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,2,1,0,0,11,0,6,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,1,0,3,0,5,0,1,0,0,1,10,0,6,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,46,11,0,11,0,2,0,0,18,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,138,2,0,0,1,0,2,52,0,0
2020-10-01,3,0,10,0,0,0,0,72,0,2,1,0,1,0,0,20,0,0,0,0,0,0,0,3,0,0,0,11,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,2,0,20,1,8,0,0,0,0,2,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,44,2,0,4,0,4,0,0,21,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0,1137,3,0,0,0,0,0,31,0,0
2020-10-02,3,0,15,0,0,0,0,93,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,1,0,10,0,3,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,4,0,7,0,0,7,0,6,8,0,4,3,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,43,8,0,11,0,4,0,0,6,0,0,1,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,2,0,351,2,0,0,0,0,0,43,0,0
2020-10-03,1,0,23,0,0,0,0,70,1,1,0,0,1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,10,0,14,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,2,0,5,1,0,0,0,12,7,0,6,3,0,0,0,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,43,16,0,9,0,3,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,141,3,0,0,1,0,0,35,0,0
2020-10-04,1,0,42,0,0,0,0,76,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,13,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,1,7,0,8,0,0,0,0,3,17,0,4,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,56,13,0,7,0,7,0,0,3,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,1,0,2,0,90,8,0,0,1,0,0,37,1,0
2020-10-05,2,0,33,0,0,0,0,77,0,0,0,0,0,0,0,21,2,0,0,0,0,1,0,3,0,0,0,18,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,7,1,17,1,0,0,0,5,12,0,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,50,13,0,9,0,14,0,1,8,1,0,0,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,1,0,2,0,0,0,7,0,0,0,0,0,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,0,0,40,2,0,0,0,0,1,44,0,0
2020-10-06,9,0,28,0,0,0,0,88,0,2,0,0,1,0,0,35,0,0,0,0,0,1,0,5,0,0,0,20,0,19,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,4,0,7,1,0,0,0,1,26,0,3,1,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,0,0,1,1,1,0,45,9,0,14,0,17,0,0,5,1,0,0,15,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,8,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4,0,0,0,0,54,10,0,0,4,0,1,44,0,0
2020-10-07,4,0,31,1,0,0,0,103,0,2,0,0,1,0,0,17,0,0,0,0,0,0,0,21,0,0,0,21,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,9,0,13,0,0,0,1,0,20,0,2,5,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,51,23,0,15,0,8,0,0,0,0,0,0,9,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,16,0,0,1,0,2,0,0,1,2,3,0,0,0,0,0,0,4,2,0,1,0,35,9,0,0,0,0,1,47,0,0
2020-10-08,3,0,27,0,0,0,0,77,0,0,0,0,7,0,0,12,0,1,0,0,0,0,0,4,0,0,0,20,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,10,0,0,0,0,1,14,2,4,2,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,61,18,0,7,0,7,0,0,8,0,0,1,4,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,2,0,0,0,0,52,10,0,0,0,0,0,40,0,0
2020-10-09,1,0,33,0,0,0,0,69,0,1,0,0,1,0,0,20,0,0,0,0,2,0,0,3,0,0,1,11,0,5,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,0,3,0,9,0,0,0,0,2,11,0,4,2,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,39,4,0,3,0,7,1,0,8,0,0,0,10,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,13,0,1,0,0,1,0,0,0,1,3,0,0,0,1,1,0,9,0,0,1,0,32,6,0,0,0,2,0,44,0,0
2020-10-10,2,0,44,0,0,0,0,44,1,2,0,0,2,0,0,18,0,0,0,0,0,0,0,5,0,0,0,16,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,0,3,1,8,1,0,0,0,2,21,0,2,16,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,1,0,0,39,9,0,5,0,15,0,0,17,0,0,0,11,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,30,2,0,0,0,0,0,57,0,0
2020-10-11,1,0,47,0,1,0,0,93,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,6,0,0,0,21,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,4,0,0,0,1,1,1,4,0,13,0,0,0,0,4,30,1,3,3,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,55,12,5,6,0,13,0,0,10,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,1,0,31,9,0,0,0,0,1,28,0,0
2020-10-12,6,0,24,0,0,0,0,81,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,4,1,0,0,10,0,2,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,2,5,0,8,0,15,0,0,0,0,4,22,0,4,2,0,0,0,0,0,0,2,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,3,0,2,0,11,0,0,5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,1,7,0,0,29,6,0,0,0,0,0,39,0,0
2020-10-13,4,0,45,0,0,0,0,76,0,0,0,0,8,0,0,23,0,1,1,0,0,0,0,4,0,0,0,14,0,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,2,0,9,1,0,0,0,3,20,0,4,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,44,6,0,3,0,9,0,0,10,0,0,0,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,21,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,8,0,0,0,0,36,10,0,0,0,0,0,39,1,0
2020-10-14,2,0,25,0,0,0,0,63,0,0,0,0,1,0,0,13,0,0,0,0,0,1,0,4,0,0,0,16,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,1,2,0,6,0,11,0,1,0,0,1,22,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,1,0,0,42,4,0,6,0,24,0,0,7,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,6,1,3,0,0,26,28,0,0,0,0,1,38,0,0
2020-10-15,1,0,26,0,0,0,0,78,1,1,0,0,2,0,0,9,0,0,0,0,1,0,0,2,0,0,0,13,1,8,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,5,3,7,0,0,0,0,1,20,0,8,10,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,0,35,7,0,7,0,12,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,8,0,0,0,0,33,10,0,0,0,0,0,24,0,0
2020-10-16,2,0,31,0,0,0,0,80,0,1,0,0,1,0,0,15,1,0,1,0,0,0,0,2,0,0,0,13,0,6,0,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,4,1,11,0,0,0,0,0,20,0,5,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,48,15,0,6,0,14,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,41,15,0,0,0,0,0,28,0,0
2020-10-17,1,0,26,0,0,0,0,67,0,2,0,0,0,1,0,22,0,0,0,0,0,0,0,2,1,0,0,10,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,0,0,0,1,0,0,2,4,5,0,0,0,0,5,13,0,3,2,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,62,18,0,8,0,7,0,0,6,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,42,14,0,0,0,0,1,40,1,0
2020-10-18,0,0,37,0,1,0,0,65,0,0,0,0,1,0,0,19,0,0,1,0,0,0,0,3,0,0,0,12,2,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,3,0,0,0,0,0,0,9,1,13,0,0,0,0,2,12,1,2,3,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,30,15,0,9,0,8,0,0,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,3,0,0,0,0,34,13,0,0,0,0,0,51,0,0
2020-10-19,2,0,31,0,0,0,0,88,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,6,3,0,0,17,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,4,10,0,0,0,0,7,20,0,7,7,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,0,0,3,1,0,0,1,1,0,1,53,10,1,2,0,5,0,0,5,0,0,0,84,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,0,0,0,13,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,35,15,0,0,0,0,4,71,0,0
